id,title,slug,url,published_at,tags,page_views_count,public_reactions_count,comments_count,reading_time_minutes,total_views,total_reactions,top_referrers,collected_at
3807077,"Building a Japanese-First Subscription Tracker PWA (Next.js 15 + Supabase + Serwist)","building-a-japanese-first-subscription-tracker-pwa-nextjs-15-supabase-serwist-jng","https://dev.to/ktg0215/building-a-japanese-first-subscription-tracker-pwa-nextjs-15-supabase-serwist-jng","2026-06-03T03:26:03.983Z","",0,0,0,4,{"total":0,"average_read_time_in_seconds":0,"total_read_time_in_seconds":0},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"","2026-07-06"
3550215,"Auto-Replay Lecture Segments in Your Browser — Building a Chrome Extension for Focused Learning","auto-replay-lecture-segments-in-your-browser-building-a-chrome-extension-for-focused-learning-3g6j","https://dev.to/ktg0215/auto-replay-lecture-segments-in-your-browser-building-a-chrome-extension-for-focused-learning-3g6j","2026-06-02T18:06:27.793Z","",12,0,0,3,{"total":12,"average_read_time_in_seconds":45,"total_read_time_in_seconds":540},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"","2026-07-06"
3772215,"Building a Japanese-First Read-Later PWA: From Pocket Shutdown to Launch","building-a-japanese-first-read-later-pwa-from-pocket-shutdown-to-launch-4lcm","https://dev.to/ktg0215/building-a-japanese-first-read-later-pwa-from-pocket-shutdown-to-launch-4lcm","2026-05-28T15:31:28.523Z","",2,0,1,2,{"total":2,"average_read_time_in_seconds":45,"total_read_time_in_seconds":90},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"","2026-07-06"
3532590,"I Applied SLA Concepts to My Email Inbox — Here's What I Learned Building the Chrome Extension","i-applied-sla-concepts-to-my-email-inbox-heres-what-i-learned-building-the-chrome-extension-3dmh","https://dev.to/ktg0215/i-applied-sla-concepts-to-my-email-inbox-heres-what-i-learned-building-the-chrome-extension-3dmh","2026-05-26T17:27:53.438Z","",0,0,0,3,{"total":0,"average_read_time_in_seconds":0,"total_read_time_in_seconds":0},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"","2026-07-06"
3550210,"190 Countries, Zero API Calls: Shipping Static Data in a Chrome Extension","190-countries-zero-api-calls-shipping-static-data-in-a-chrome-extension-597i","https://dev.to/ktg0215/190-countries-zero-api-calls-shipping-static-data-in-a-chrome-extension-597i","2026-05-23T15:01:23.798Z","",20,0,0,3,{"total":20,"average_read_time_in_seconds":0,"total_read_time_in_seconds":0},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"","2026-07-06"
3710733,"How to detect ghost jobs in 2026 — a developer's guide","how-to-detect-ghost-jobs-in-2026-a-developers-guide-3ckd","https://dev.to/ktg0215/how-to-detect-ghost-jobs-in-2026-a-developers-guide-3ckd","2026-05-20T16:52:37.077Z","",28,2,0,7,{"total":28,"average_read_time_in_seconds":105,"total_read_time_in_seconds":2940},{"total":2,"like":2,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":2},"google.com(20), (6), dev.to(2)","2026-07-06"
3550213,"Ghost Jobs Are Wasting Your Time — I Built a Chrome Extension to Detect Them","ghost-jobs-are-wasting-your-time-i-built-a-chrome-extension-to-detect-them-1pm6","https://dev.to/ktg0215/ghost-jobs-are-wasting-your-time-i-built-a-chrome-extension-to-detect-them-1pm6","2026-05-19T16:51:32.034Z","",32,0,0,4,{"total":32,"average_read_time_in_seconds":30,"total_read_time_in_seconds":960},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"claude.ai(11)","2026-07-06"
3694892,"How to Avoid Chrome Web Store 'Red Nickel' Rejection: What I Found After Auditing 18 Extensions","how-to-avoid-chrome-web-store-red-nickel-rejection-what-i-found-after-auditing-18-extensions-gbg","https://dev.to/ktg0215/how-to-avoid-chrome-web-store-red-nickel-rejection-what-i-found-after-auditing-18-extensions-gbg","2026-05-19T16:50:36.487Z","",22,0,0,5,{"total":22,"average_read_time_in_seconds":113,"total_read_time_in_seconds":2486},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"claude.ai(1)","2026-07-06"
3550214,"Detecting YouTube SPA Navigation in a Chrome Extension Content Script","detecting-youtube-spa-navigation-in-a-chrome-extension-content-script-2fi8","https://dev.to/ktg0215/detecting-youtube-spa-navigation-in-a-chrome-extension-content-script-2fi8","2026-05-14T16:11:12.383Z","",34,0,1,3,{"total":34,"average_read_time_in_seconds":109,"total_read_time_in_seconds":3706},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"(33), bing.com(1)","2026-07-06"
3550218,"I Built a Price History Tracker for Japan's 4 Major E-Commerce Sites (Amazon.co.jp, Rakuten, Yahoo!, Mercari)","i-built-a-price-history-tracker-for-japans-4-major-e-commerce-sites-amazoncojp-rakuten-3f6c","https://dev.to/ktg0215/i-built-a-price-history-tracker-for-japans-4-major-e-commerce-sites-amazoncojp-rakuten-3f6c","2026-05-12T16:20:43.524Z","",30,0,0,4,{"total":30,"average_read_time_in_seconds":0,"total_read_time_in_seconds":0},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"google.com(20)","2026-07-06"
3515923,"I Built a Chrome Extension That Catches Japanese Ad Law Violations in Real Time","i-built-a-chrome-extension-that-catches-japanese-ad-law-violations-in-real-time-3ele","https://dev.to/ktg0215/i-built-a-chrome-extension-that-catches-japanese-ad-law-violations-in-real-time-3ele","2026-05-10T14:52:48.211Z","",21,1,0,3,{"total":21,"average_read_time_in_seconds":15,"total_read_time_in_seconds":315},{"total":1,"like":1,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":1},"dev.to(1)","2026-07-06"
3513448,"I Built a Chrome Extension That Remembers Where You Stopped Reading","i-built-a-chrome-extension-that-remembers-where-you-stopped-reading-1m5l","https://dev.to/ktg0215/i-built-a-chrome-extension-that-remembers-where-you-stopped-reading-1m5l","2026-05-10T09:00:00.000Z","",0,0,0,3,{"total":0,"average_read_time_in_seconds":0,"total_read_time_in_seconds":0},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"","2026-07-06"
3519735,"Building a Cookie Manager Chrome Extension: What I Learned From the MV3 Transition","building-a-cookie-manager-chrome-extension-what-i-learned-from-the-mv3-transition-3h95","https://dev.to/ktg0215/building-a-cookie-manager-chrome-extension-what-i-learned-from-the-mv3-transition-3h95","2026-05-08T15:22:08.737Z","",20,0,0,4,{"total":20,"average_read_time_in_seconds":0,"total_read_time_in_seconds":0},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"(20)","2026-07-06"
3482042,"Building a Cookie Editor Chrome Extension — Why I Built CookieJar After EditThisCookie Died","building-a-cookie-editor-chrome-extension-why-i-built-cookiejar-after-editthiscookie-died-4o00","https://dev.to/ktg0215/building-a-cookie-editor-chrome-extension-why-i-built-cookiejar-after-editthiscookie-died-4o00","2026-05-08T00:00:00.000Z","",32,0,0,3,{"total":32,"average_read_time_in_seconds":23,"total_read_time_in_seconds":736},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"dev.to(1)","2026-07-06"
3519745,"Real Numbers: Freemium Chrome Extension Monetization After 6 Months","real-numbers-freemium-chrome-extension-monetization-after-6-months-5hga","https://dev.to/ktg0215/real-numbers-freemium-chrome-extension-monetization-after-6-months-5hga","2026-05-06T16:03:03.390Z","",125,0,0,4,{"total":125,"average_read_time_in_seconds":543,"total_read_time_in_seconds":67875},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"google.com(10), dev.to(2), claude.ai(1)","2026-07-06"
3482041,"Monetizing Chrome Extensions with Freemium — Real Numbers from 7 Paid Extensions","monetizing-chrome-extensions-with-freemium-real-numbers-from-7-paid-extensions-5cj","https://dev.to/ktg0215/monetizing-chrome-extensions-with-freemium-real-numbers-from-7-paid-extensions-5cj","2026-05-06T00:00:00.000Z","",85,0,0,4,{"total":85,"average_read_time_in_seconds":33,"total_read_time_in_seconds":2805},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"(83), dev.to(1), google.com(1)","2026-07-06"
3519762,"Japan's Subscription Laws Changed in 2024. Here's How to Check Terms Instantly With AI.","i-built-a-chrome-extension-that-checks-japanese-subscription-terms-with-ai-1mkf","https://dev.to/ktg0215/i-built-a-chrome-extension-that-checks-japanese-subscription-terms-with-ai-1mkf","2026-05-05T16:00:45.780Z","",10,0,0,4,{"total":10,"average_read_time_in_seconds":0,"total_read_time_in_seconds":0},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"","2026-07-06"
3550212,"I Built a Chrome Extension That Auto-Fills Any Form — Encrypted, No Cloud","i-built-a-chrome-extension-that-auto-fills-any-form-encrypted-no-cloud-3l90","https://dev.to/ktg0215/i-built-a-chrome-extension-that-auto-fills-any-form-encrypted-no-cloud-3l90","2026-05-05T15:59:09.888Z","",10,0,0,3,{"total":10,"average_read_time_in_seconds":0,"total_read_time_in_seconds":0},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"","2026-07-06"
3513458,"I Built an AI-Powered Japanese Trade Law Compliance Checker as a Chrome Extension","i-built-an-ai-powered-japanese-trade-law-compliance-checker-as-a-chrome-extension-1bk8","https://dev.to/ktg0215/i-built-an-ai-powered-japanese-trade-law-compliance-checker-as-a-chrome-extension-1bk8","2026-05-05T09:00:00.000Z","",10,0,0,4,{"total":10,"average_read_time_in_seconds":0,"total_read_time_in_seconds":0},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"","2026-07-06"
3519755,"Manifest V3 Migration: The Gotchas Nobody Warned Me About","manifest-v3-migration-the-gotchas-nobody-warned-me-about-2imh","https://dev.to/ktg0215/manifest-v3-migration-the-gotchas-nobody-warned-me-about-2imh","2026-05-04T16:04:09.731Z","",112,0,0,4,{"total":112,"average_read_time_in_seconds":900,"total_read_time_in_seconds":100800},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"(102), google.com(10)","2026-07-06"
3482040,"Manifest V3 Migration Pitfalls — Lessons from 17 Chrome Extensions","manifest-v3-migration-pitfalls-lessons-from-17-chrome-extensions-2j3h","https://dev.to/ktg0215/manifest-v3-migration-pitfalls-lessons-from-17-chrome-extensions-2j3h","2026-05-04T00:00:00.000Z","",110,0,0,4,{"total":110,"average_read_time_in_seconds":69,"total_read_time_in_seconds":7590},{"total":1,"like":0,"readinglist":1,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":1},"bing.com(10), duckduckgo.com(10), dev.to(1)","2026-07-06"
3519739,"CWS Listing SEO: What Actually Moved the Needle After Publishing 18 Extensions","cws-listing-seo-what-actually-moved-the-needle-after-publishing-18-extensions-37i1","https://dev.to/ktg0215/cws-listing-seo-what-actually-moved-the-needle-after-publishing-18-extensions-37i1","2026-05-02T14:47:08.457Z","",44,0,0,4,{"total":44,"average_read_time_in_seconds":83,"total_read_time_in_seconds":3652},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"(44)","2026-07-06"
3482039,"Chrome Web Store SEO: How I Optimized 17 Extensions for Search","chrome-web-store-seo-how-i-optimized-17-extensions-for-search-2maj","https://dev.to/ktg0215/chrome-web-store-seo-how-i-optimized-17-extensions-for-search-2maj","2026-05-02T00:00:00.000Z","",69,1,0,4,{"total":69,"average_read_time_in_seconds":220,"total_read_time_in_seconds":15180},{"total":1,"like":1,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":1},"(34), google.com(21), claude.ai(12), dev.to(2)","2026-07-06"
3519738,"How I Cross-Promote 18 Chrome Extensions Without Annoying Users","how-i-cross-promote-18-chrome-extensions-without-annoying-users-1oa3","https://dev.to/ktg0215/how-i-cross-promote-18-chrome-extensions-without-annoying-users-1oa3","2026-04-30T15:48:07.005Z","",26,1,0,4,{"total":26,"average_read_time_in_seconds":665,"total_read_time_in_seconds":17290},{"total":1,"like":1,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":1},"yandex.ru(10), dev.to(1)","2026-07-06"
3482038,"I Added Cross-Promotion to 18 Chrome Extensions — Here's What Happened","i-added-cross-promotion-to-18-chrome-extensions-heres-what-happened-57ac","https://dev.to/ktg0215/i-added-cross-promotion-to-18-chrome-extensions-heres-what-happened-57ac","2026-04-30T00:00:00.000Z","",52,0,0,3,{"total":52,"average_read_time_in_seconds":60,"total_read_time_in_seconds":3120},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"dev.to(1)","2026-07-06"
3550219,"I Launched on Product Hunt, Got Zero Votes, and Did It Again Seven Weeks Later","i-launched-on-product-hunt-got-zero-votes-and-did-it-again-seven-weeks-later-ooa","https://dev.to/ktg0215/i-launched-on-product-hunt-got-zero-votes-and-did-it-again-seven-weeks-later-ooa","2026-04-29T15:58:32.150Z","",62,0,0,3,{"total":62,"average_read_time_in_seconds":30,"total_read_time_in_seconds":1860},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"(41), google.com(21)","2026-07-06"
3482018,"I Built a Focus Extension with Breathing Exercises Instead of Hard Blocks","i-built-a-focus-extension-with-breathing-exercises-instead-of-hard-blocks-13bh","https://dev.to/ktg0215/i-built-a-focus-extension-with-breathing-exercises-instead-of-hard-blocks-13bh","2026-04-28T16:08:44.169Z","",10,0,0,3,{"total":10,"average_read_time_in_seconds":0,"total_read_time_in_seconds":0},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"","2026-07-06"
3482021,"How to Block Distracting Sites — Free Chrome Extension with Breathing Exercises","how-to-block-distracting-sites-free-chrome-extension-with-breathing-exercises-38e8","https://dev.to/ktg0215/how-to-block-distracting-sites-free-chrome-extension-with-breathing-exercises-38e8","2026-04-28T00:00:00.000Z","",31,0,0,3,{"total":31,"average_read_time_in_seconds":15,"total_read_time_in_seconds":465},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"google.com(1)","2026-07-06"
3519744,"20 Developer Tools That Run in Your Browser — No Signup, No Server, No Tracking","i-built-20-free-browser-based-developer-tools-no-signup-no-server-no-tracking-157o","https://dev.to/ktg0215/i-built-20-free-browser-based-developer-tools-no-signup-no-server-no-tracking-157o","2026-04-26T14:43:49.222Z","",60,0,0,6,{"total":60,"average_read_time_in_seconds":392,"total_read_time_in_seconds":23520},{"total":1,"like":0,"readinglist":1,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":1},"dev.to(3)","2026-07-06"
3397773,"20 Free Developer Tools in Your Browser — No Signup Required","20-free-developer-tools-in-your-browser-no-signup-required-4jgj","https://dev.to/ktg0215/20-free-developer-tools-in-your-browser-no-signup-required-4jgj","2026-04-26T00:00:00.000Z","",0,0,0,1,{"total":0,"average_read_time_in_seconds":0,"total_read_time_in_seconds":0},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"","2026-07-06"
3519763,"TVer Has No Playback Speed Control. I Fixed It With a Chrome Extension.","i-built-a-chrome-extension-that-adds-playback-speed-and-picture-in-picture-to-japans-free-5bbo","https://dev.to/ktg0215/i-built-a-chrome-extension-that-adds-playback-speed-and-picture-in-picture-to-japans-free-5bbo","2026-04-24T15:11:00.889Z","",20,0,0,3,{"total":20,"average_read_time_in_seconds":0,"total_read_time_in_seconds":0},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"google.com(10)","2026-07-06"
3315270,"TVer Plus: Adding Playback Speed and PiP to Japan's Free Streaming Service","tver-plus-adding-playback-speed-and-pip-to-japans-free-streaming-service-3gp3","https://dev.to/ktg0215/tver-plus-adding-playback-speed-and-pip-to-japans-free-streaming-service-3gp3","2026-04-24T09:00:00.000Z","",20,0,0,4,{"total":20,"average_read_time_in_seconds":0,"total_read_time_in_seconds":0},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"","2026-07-06"
3519761,"I Built a Scroll Position Memory Extension That Actually Works on SPAs","i-built-a-scroll-position-memory-extension-that-actually-works-on-spas-3fjd","https://dev.to/ktg0215/i-built-a-scroll-position-memory-extension-that-actually-works-on-spas-3fjd","2026-04-22T15:16:02.347Z","",46,0,0,4,{"total":46,"average_read_time_in_seconds":335,"total_read_time_in_seconds":15410},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"google.fr(10), duckduckgo.com(10)","2026-07-06"
3315272,"I Built a Chrome Extension That Remembers Where You Stopped Reading","i-built-a-chrome-extension-that-remembers-where-you-stopped-reading-2k6o","https://dev.to/ktg0215/i-built-a-chrome-extension-that-remembers-where-you-stopped-reading-2k6o","2026-04-22T09:00:00.000Z","",22,0,0,3,{"total":22,"average_read_time_in_seconds":105,"total_read_time_in_seconds":2310},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"bing.com(1)","2026-07-06"
3519743,"Stop Copy-Pasting Between Web Forms. This Chrome Extension Automates Data Transfer.","i-built-a-chrome-extension-that-maps-and-transfers-data-between-web-pages-visually-afl","https://dev.to/ktg0215/i-built-a-chrome-extension-that-maps-and-transfers-data-between-web-pages-visually-afl","2026-04-20T15:16:38.886Z","",20,0,0,3,{"total":20,"average_read_time_in_seconds":0,"total_read_time_in_seconds":0},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"","2026-07-06"
3392099,"I Built a Chrome Extension That Transfers Data Between Web Pages Visually","how-to-copy-data-between-web-pages-no-code-chrome-extension-1j9a","https://dev.to/ktg0215/how-to-copy-data-between-web-pages-no-code-chrome-extension-1j9a","2026-04-20T00:00:00.000Z","",21,0,0,8,{"total":21,"average_read_time_in_seconds":15,"total_read_time_in_seconds":315},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"bsky.app(1)","2026-07-06"
3519753,"I Built a Font Inspector Chrome Extension That Actually Identifies Japanese Fonts","i-built-a-font-inspector-chrome-extension-that-actually-identifies-japanese-fonts-50bd","https://dev.to/ktg0215/i-built-a-font-inspector-chrome-extension-that-actually-identifies-japanese-fonts-50bd","2026-04-18T14:40:39.895Z","",52,0,0,4,{"total":52,"average_read_time_in_seconds":683,"total_read_time_in_seconds":35516},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"(32), google.com(20)","2026-07-06"
